video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
RYDcN-YKhso,Foto usando iPhone 15 Pro Max #fotocomcelular #fotoprofissional #futebol,Pedro Lucas,UC9T7P9tJ-LYnyorULw3uCLw,2026-05-18T15:40:05Z,27,https://i.ytimg.com/vi/RYDcN-YKhso/default.jpg,2596742,170442,955,[],PT53S
Xa3RaT1RTLg,Esse erro pode ESTRAGAR sua TV! #curiosidades,Qual você escolheria,UC8pZkxk35cjnDDIOKqpcffw,2026-05-22T14:00:09Z,24,https://i.ytimg.com/vi/Xa3RaT1RTLg/default.jpg,1407637,63591,53,[],PT25S
Fl8_mzLCjxc,BATERIA DE CELULAR em 2000 vs 2050,Jooj Natu,UCVVksn-TMGmkwvirl_neMWw,2026-06-02T20:31:58Z,20,https://i.ytimg.com/vi/Fl8_mzLCjxc/default.jpg,30532,28877,145,[],PT40S
HsUXyv9giso,Como ligar para a polícia silenciosamente sem o ladrão saber ativando essa função de emergência!,Jef Dicas Tech 📱Tecnologia ,UC2gDoWudSZ5jPKibWWZqfdQ,2026-05-30T23:38:48Z,28,https://i.ytimg.com/vi/HsUXyv9giso/default.jpg,435797,20850,220,"['Dicas', 'Celular', 'Tecnologia', 'Curiosidades', 'Utilidade pública']",PT49S
3jlgHA_Io_E,A proteção que seu celular está precisando você encontra nas películas da CrystalArmor!,MΣXXΛƬΛ,UC6fM8950eFdxe8UhclzauEg,2026-05-26T15:17:43Z,22,https://i.ytimg.com/vi/3jlgHA_Io_E/default.jpg,433077,14226,379,[],PT1M9S
Z9ze6vCApp0,Novo controle Premium do Playstation 5 - Scuf Omega,Sev7n Games OFICIAL,UCvpGyfQIzrghmPdm7KUDFmg,2026-05-27T00:00:03Z,20,https://i.ytimg.com/vi/Z9ze6vCApp0/default.jpg,650910,100971,1809,"['games', 'jogos', 'curiosidades']",PT1M56S
aayOwz_CtXI,Apple vs Samsung #ryansamuel,Ryan Samuel 2,UCQ87ZmMSPWaQdXK-pxT4maw,2026-05-31T18:16:45Z,23,https://i.ytimg.com/vi/aayOwz_CtXI/default.jpg,136272,10695,1214,[],PT23S
bTw3prn0WCI,esse fone tem o venon dentro dele 😱 #curiosidades,luki poji,UCPorsIY9UmoO9kg7jFKIotA,2026-05-27T14:00:02Z,22,https://i.ytimg.com/vi/bTw3prn0WCI/default.jpg,424564,75350,48,[],PT18S
6V7TC0yjkM0,Wireless Charging Stopped Working!#wutheringwaves #wuwa #wuwacreator,wuwarchie,UC_g9H3mrDQeHlhNwLYMVDoA,2026-05-25T11:21:01Z,22,https://i.ytimg.com/vi/6V7TC0yjkM0/default.jpg,8314483,89302,252,[],PT11S
2CWjhyf_OVg,Explicando de forma simples como as nossas películas protegem o seu celular com muita eficiência!,🛍️𝔸ℂℍ𝔸𝔻𝕀ℕℍ𝕆𝕊🛍️,UCVM7DBCS7Z4JA1a3nY5jg-Q,2026-05-26T22:36:25Z,22,https://i.ytimg.com/vi/2CWjhyf_OVg/default.jpg,493451,17518,601,[],PT1M17S
lqUhO3k80Mo,NVIDIA RTX SPARK É O FUTURO! #games #jogos #gaming #curiosidades #rtx #bizarro #nvidia #tech,MuriloCZ,UC1_SLTk8qxGpKovpxmBG5GA,2026-06-01T22:00:34Z,20,https://i.ytimg.com/vi/lqUhO3k80Mo/default.jpg,96948,13343,399,[],PT1M3S
6ZQX70H1sOM,a VIRGINIA comprou um CELULAR de R$30K??? #shorts,Top! Tech,UCvRg_-z2D9c_hMO05YZgUrg,2026-05-25T20:23:44Z,27,https://i.ytimg.com/vi/6ZQX70H1sOM/default.jpg,548561,66084,556,"['celular mais caro do mundo', 'o celular mais caro do mundo', 'mais caro', 'celular mais caros do mundo', 'Vertu de ouro', 'iphone de ouro', 'os celulares mais caros do mundo', 'celulares caros', 'celular feito de ouro', 'tecnologia', 'celular', 'smartphone', 'toptech', 'top tech', 'top! tech', 'top!tech', '#shorts', '#Shorts', 'shorts', 'Shorts']",PT46S
XIGGgfFfNus,O controle de TV parecia um Lego  #controle #tv #entretenimento #tecnologia #assistenciatecnica,RC ASSISTEC ,UCfRCcc9rL-ztzFA4KcYdAUg,2026-06-01T18:13:44Z,22,https://i.ytimg.com/vi/XIGGgfFfNus/default.jpg,92007,5009,63,[],PT1M9S
OrffmdDZLeQ,"Esbarraram no cliente e este S23 Ultra quebrou a tela original, quem arca com o prejuízo? #s23ultra",Oficina Do celular,UCY_-5EJuvC4AxT0x5gYcB8A,2026-05-31T11:22:21Z,22,https://i.ytimg.com/vi/OrffmdDZLeQ/default.jpg,213701,32048,470,[],PT2M58S
eGaF7RuXWG8,Revelando Foto Antiga Pelo Celular📸,Dose Curiosa,UCqg1qsHm3KM-LTbM_2fCCIA,2026-05-20T23:00:17Z,24,https://i.ytimg.com/vi/eGaF7RuXWG8/default.jpg,1116939,63084,135,"['restoration', 'antique', 'restauracion', 'easy restoration', 'tecnologia']",PT21S
tEEU7gSe2Is,ela é a Única Conta que o Windows Segue,"Investiga, Pinhel! ",UCHw2aRSCveHIIxNinU2ZHpQ,2026-05-22T18:54:03Z,27,https://i.ytimg.com/vi/tEEU7gSe2Is/default.jpg,869183,102327,515,[],PT46S
0lYIXZWsavg,OS IPHONES ESTÃO PASSANDO MAL,Bele silva,UCeBjroZF6VUsvkTSwJqIUUw,2026-05-19T13:34:16Z,22,https://i.ytimg.com/vi/0lYIXZWsavg/default.jpg,1107013,21897,67,[],PT45S
XEW1sMVMmvE,Dualsense é o MELHOR Controle do Playstation! #ps5 #playstation5,Gameplayrj,UCJAbkIY17zAmCTNQHH0bQoQ,2026-05-27T21:17:01Z,20,https://i.ytimg.com/vi/XEW1sMVMmvE/default.jpg,296460,21500,233,"['gameplayrj', 'davyjones', 'davy jones', 'video com davy jones', 'jogando com davy jones', 'gameplayrj jogando', 'gprj', 'video do gameplayrj']",PT45S
rOl9R3XwAQo,Nunca Faça Isso Na Sua TV Nova 😳,LoboVermelho Shorts,UCAM0Z3KEJpBslj0BDDsSUVg,2026-05-30T15:56:09Z,24,https://i.ytimg.com/vi/rOl9R3XwAQo/default.jpg,135627,7078,38,[],PT26S
ebUBqUxnmCM,ELE FICOU DE CASTIGO DEPOIS DESAA #pc #pcgamer #fyp,TJ Gaming,UC5d4trgMB_aoHKQVrKf3NTQ,2026-05-26T17:10:08Z,20,https://i.ytimg.com/vi/ebUBqUxnmCM/default.jpg,320384,38805,360,[],PT1M55S
XOAkWtXGr68,Mini JBL Round Speaker Full Volume Test,Ayansh Chauhan,UC9YM5nhvDo0A33m9ZEl_TGA,2026-05-12T03:08:22Z,22,https://i.ytimg.com/vi/XOAkWtXGr68/default.jpg,9510622,94471,21,[],PT11S
taIbFd0thM0,Celular dobrável parou a tela! 🤔 Analise Galaxy Fold 4,Nery Celulares,UCM21Oi0TN4Dw5VDFtjIlm7g,2026-05-29T21:56:57Z,27,https://i.ytimg.com/vi/taIbFd0thM0/default.jpg,195540,11715,172,[],PT3M
Db2J4U60uy0,como conectar todos pontos com 4 linhas,Josvi,UCDbAOOAnrtqyf2I2qJe2XLw,2026-05-15T20:15:01Z,24,https://i.ytimg.com/vi/Db2J4U60uy0/default.jpg,3087085,92211,469,[],PT23S
DyGSgXh-tQc,Passou ou não com o carro por cima da tv?,Mago das Tv’s,UC-TmJtVkkaekuXv_XZEqUZA,2026-05-31T20:48:59Z,22,https://i.ytimg.com/vi/DyGSgXh-tQc/default.jpg,99599,13073,349,[],PT2M45S
T3J-Lm4nKlU,Radar de transito com 32gb de ram,Cortes do PoisonStp [OFICIAL],UCckAmubaR4SCTJye8XRORLw,2026-05-29T13:00:34Z,28,https://i.ytimg.com/vi/T3J-Lm4nKlU/default.jpg,116825,6405,173,"['pc gamer', 'pc', 'setup', 'setup gamer', 'perifericos gamers', 'mouse gamer', 'teclado gamer', 'peças de pc']",PT11S
dlQDD4dYtZU,O QUE TEM DENTRO do APARELHO AUDITIVO?,Manual do Mundo,UCKHhA5hN2UohhFDfNXB_cvQ,2026-05-26T20:43:52Z,28,https://i.ytimg.com/vi/dlQDD4dYtZU/default.jpg,582623,34630,1664,"['como fazer', 'como funciona', 'experiência', 'ciência', 'mari fulfaro', 'iberê thenorio', 'Educação', 'Curiosidades', 'Experimentos', 'DIY', 'manual do mundo', 'fone de ouvido', 'audição', 'fonoaudióloga', 'fonoaudiologia', 'velhice', 'envelhecimento', 'idosos', 'orelha', 'ouvido', 'teste de audição', 'frequência', 'aparelho de surdez', 'aparelho auditivo']",PT25M9S
OvzHp-XZiEk,O Segredo que Ninguém te Conta para Salvar Celular Molhado! 🤫📱,Fera,UCNwlKPX1JXrA1yFXgrsIhTw,2026-06-01T21:15:28Z,24,https://i.ytimg.com/vi/OvzHp-XZiEk/default.jpg,56613,2581,23,[],PT19S
9ghSOdKbLZE,⚡ Galaxy S26 Ultra vs iPhone 17 – EXTREME BOOT TEST 🔥,TECH_KANAK,UCalt5KSNgA9vIDXik6vYvWQ,2026-05-21T08:09:32Z,28,https://i.ytimg.com/vi/9ghSOdKbLZE/default.jpg,10732187,366495,1435,[],PT14S
3tf5CZizmE4,bucha de parede no conector da sua TV #DicaCaseira #TV #SomLimpo #BuchaDeParede #SoluçãoSimples,Ideias do Gênio  IA,UC-3EF2RHIAM-tW7aN48mMTg,2026-05-29T14:01:23Z,22,https://i.ytimg.com/vi/3tf5CZizmE4/default.jpg,105882,2637,17,[],PT1M31S
2TmK811fNd0,iPhone X Samsung 😳,Omeninodobarbeador,UC4nJBO_lQkqIM42YSlDxSTQ,2026-05-23T14:59:26Z,22,https://i.ytimg.com/vi/2TmK811fNd0/default.jpg,407611,45203,132,[],PT32S
U0CtUvVrI9c,iPhone 17 Pro Max Cosmic Orange 📱 🔥#noads #tiktok #usa,BeatboxTomi,UCs225CSfSuGmyADgQaXBoLQ,2026-05-19T12:31:04Z,22,https://i.ytimg.com/vi/U0CtUvVrI9c/default.jpg,12949993,386633,2360,[],PT29S
uOldIi6USsE,Capacitor no alto falante,Empresas Ta Fácil,UCLLDyXxjQirNpMMIzgdkgdQ,2026-05-22T22:00:56Z,2,https://i.ytimg.com/vi/uOldIi6USsE/default.jpg,1289587,42716,369,"['capacitor no alto falante', 'colocar capacitor no alto falante', 'alto falante', 'alto falante automotivo', 'qual o melhor alto falante', 'som automotivo', 'qual o melhor som automotivo']",PT1M1S
UdQmKPxizIQ,Meu tablet rosa #dosrosa,Victoria e Leozin ,UCxaSyACjbDjALj_d1-d-BlA,2026-05-27T14:40:25Z,22,https://i.ytimg.com/vi/UdQmKPxizIQ/default.jpg,192641,8011,71,[],PT1M9S
9Rr1ovYIk_E,"Introducing the ""VitaWear SmartBand,"" a next-generation wearablegadget#shortsfeed #trending #vairal",AD ARIF,UCLMIc2Q8UMS22nNL9PoQclg,2026-05-21T00:00:11Z,22,https://i.ytimg.com/vi/9Rr1ovYIk_E/default.jpg,14710785,1011948,2049,[],PT24S
JNOw40Ma4Zw,Como o Lindows quase invalidou a marca da Microsoft!,Spacelaxy,UCCD5tMa0Nr_ruDc_RnGhaRg,2026-05-29T17:07:00Z,28,https://i.ytimg.com/vi/JNOw40Ma4Zw/default.jpg,101742,9996,91,"['microsoft', 'windows', 'sistema operacional', 'lindows', 'lindows os', 'lindows linux', 'curiosidades tecnologia', 'tecnologia', 'tech', 'windows os', 'sistemas operacionais', 'sistema operacional windows', 'linux', 'windows 10', 'windows 8', 'linux vs windows', 'microsoft windows', 'sistema windows', 'sistema operacional linux', 'curiosidades tech', 'curiosidades', 'internet', 'windows xp', 'windows 7', 'linspire', 'história da tecnologia', 'spacelaxy', 'windows nt', 'os', 'curiosidades de tecnologia', 'tecnologia shorts', 'shorts tecnologia']",PT1M3S
jEVlS0222Ck,TECLADO COM JOYSTICK!,Pizza tech ,UCw5iJF3rzSgwBDRLdZHo_dg,2026-05-20T23:11:24Z,20,https://i.ytimg.com/vi/jEVlS0222Ck/default.jpg,566740,10286,49,"['games', 'jogos', 'arcade', 'fliperama', 'teclado', 'setupgamer', 'retro']",PT24S
30WxgAvfKdU,NÃO FAÇA ISSO NO TRABALHO😱✨,Valentina,UC2TYbkJzeA4CHayEwOrIfFg,2026-05-19T18:24:20Z,22,https://i.ytimg.com/vi/30WxgAvfKdU/default.jpg,422243,16096,40,[],PT21S
b6-y0U7GdlM,World's smallest 4k headset 😎 Visor.com #tech #vr #technology #virtualreality #michaeljackson,Immersed,UCGmuLwV0XD_uqL4wKZg4hgA,2026-05-27T19:19:05Z,28,https://i.ytimg.com/vi/b6-y0U7GdlM/default.jpg,1251654,20995,60,"['work in vr', 'virtual reality', 'oculus quest', 'vr apps', 'vr productivity', 'productivity', 'multiple screens', 'immersed', 'immersedvr', 'bigscreen', 'virtual desktop', 'workrooms', 'productivity tips', 'work from home', 'home office', 'immersed vr', 'meta workrooms', 'vr', 'oculus', 'bigscreen vr', 'apple', 'apple vision pro', 'vision pro', 'quest 3', 'meta quest', 'virtual screens', '4K screens', 'technology', 'tech', 'augmented reality', 'mixed reality', 'AR/VR']",PT15S
jwqhqvP5FVo,The weirdest keyboard I’ve ever seen 😳 #keyboard #strangethings #splitkeyboard #weirdtech,_de_alina,UC9Bw2rPsLNcFTW4lcRuoubg,2026-05-31T09:19:29Z,22,https://i.ytimg.com/vi/jwqhqvP5FVo/default.jpg,2523413,17923,10,[],PT10S
0YmGsjy0CwE,GANHEI UM NOTEBOOK DE 24 ANOS ATRÁS (está mais conservado que eu),1155 do ET,UCG-KRRI41P4TsaOMeAM9dug,2026-05-29T21:45:01Z,20,https://i.ytimg.com/vi/0YmGsjy0CwE/default.jpg,180992,19836,1141,[],PT30M18S
faqbUvPWzBw,Esse HD veio da enchente do RS de 2024 cheio de barro — veja como recuperamos os dados,DATADISK - Laboratório Avançado de Recuperação de Dados,UCVyZ2olDOp_6FnUQYPapu1w,2026-05-22T21:34:06Z,28,https://i.ytimg.com/vi/faqbUvPWzBw/default.jpg,256606,19699,643,[],PT1M42S
qE7gnfq3hNQ,Eles usaram 15 IPHONES para filmar um jogo de futebol!,Pucci Studio,UCAf-QUXl-Z_SLX8rXNBQXyg,2026-05-25T20:12:39Z,28,https://i.ytimg.com/vi/qE7gnfq3hNQ/default.jpg,246718,13252,608,[],PT2M5S
uvtm_m0nu8M,Onde Risca Mais o Celular? 📱 IB: leozlinski,Texyzin,UCaksaxRxUNZPVud6VG6vPVA,2026-05-31T19:00:29Z,24,https://i.ytimg.com/vi/uvtm_m0nu8M/default.jpg,26866,2193,13,[],PT24S
smdJPTJq93w,"Introducing the ""vitawear smartband,"" anext-generation wearable gadget #shortsfeed #trending",View Problem 5M,UCxkdp68NpGZNaccKK7QJaBg,2026-05-23T02:30:37Z,22,https://i.ytimg.com/vi/smdJPTJq93w/default.jpg,3256058,250736,579,[],PT22S
40wH5tgiIH0,3 Gadgets Incríveis para Estudantes que Você Precisa Conhecer em 2026!,3 Cousas Únicas,UC9lZ_w4ALUQOC19BGNvxjWQ,2026-06-02T10:00:30Z,22,https://i.ytimg.com/vi/40wH5tgiIH0/default.jpg,25124,7934,82,[],PT49S
VD--FTHoLbI,Mini speaker power testing,Ajay Chauhan,UCywISD4Qo6o58GiYT5DK_NA,2026-05-06T02:30:00Z,24,https://i.ytimg.com/vi/VD--FTHoLbI/default.jpg,6062061,66310,14,[],PT20S
KRcMaoK9D3I,IMPRESSORA 3D BARATA VS CARA! - Qual é a melhor?,Kleberiano,UCJO_H1wW8zWTA1yHVy2s-Fw,2026-05-30T21:00:25Z,28,https://i.ytimg.com/vi/KRcMaoK9D3I/default.jpg,100453,10153,395,"['kleberiano', 'kleber', 'kleber e rebeca', 'kleberiano e rebeca', 'impressora', '3d', 'impressora 3d', 'barata', 'cara', 'impressora barata', 'impressora 3d barata', 'easythreed', 'easythreed k9', 'anycubic', 'anycubic kobra', 'anycubic kobra s1', 'anycubic kobra s1 combo', 'comparação', 'melhor impressora 3d', 'pior impressora 3d', 'caro', 'impressão 3d']",PT19M15S
acXKrBfudrg,A máquina de escrever que NÃO TEM teclado! 🤯,FelipeExplica,UCIG4xC5jufs4Cdtx42VbwSg,2026-05-30T15:00:24Z,28,https://i.ytimg.com/vi/acXKrBfudrg/default.jpg,83480,3839,25,"['máquina de escrever', 'typewriter', 'máquina de escrever de índice', 'index typewriter', 'história da tecnologia', 'history of technology', 'invenções antigas', 'vintage inventions', 'design industrial', 'industrial design', 'datilografia', 'typing', 'curiosidade histórica', 'historical curiosity', 'mecânica', 'mechanics', 'tecnologia', 'technology', 'ciência', 'science', 'curiosidade', 'shorts', 'youtube shorts', 'video curto', 'como funciona', 'how it works', 'incrível', 'amazing', 'curiosidades', 'fatos curiosos', 'engenharia']",PT51S
F1sSY9w851Q,COMO LIMPAR TECLADO RAPIDO COM COLA😱,Bakoke,UC9HlTkizeCrGzxt_kTi6mbQ,2026-05-10T22:45:01Z,22,https://i.ytimg.com/vi/F1sSY9w851Q/default.jpg,2151997,31037,62,[],PT24S
eo4sh0T8nHw,"MOSTREI A MAIOR LOJA DE PC GAMER DOS ESTADOS UNIDOS, QUASE COMPREI UM DE CADA!",TecnoArt,UCHUhlZy-CbS0-YvPQ5yBRIQ,2026-05-31T13:49:48Z,28,https://i.ytimg.com/vi/eo4sh0T8nHw/default.jpg,64811,6512,910,"['tecnoart', 'pc gamer', 'pc gamer barato']",PT31M16S
k698vl6WNGg,Técnico de TV que recupere qualquer uma em menos de 2 minutos!! #shortsviral #tv #yp #youtubevideo,Receitas e dicas Do chefe OFICIAL,UCzIepEGteCUJllEgc5Tu3SQ,2026-05-17T01:00:56Z,24,https://i.ytimg.com/vi/k698vl6WNGg/default.jpg,907906,53094,948,[],PT2M59S
q31tEIQ-RIA,Computador com ssd no ferro velho #reciclagem #ferrovelho #pcgamer #pc #computer,Deco reciclagem,UCGIvWT9WTQmkgKuryaw5DPQ,2026-05-27T22:03:06Z,22,https://i.ytimg.com/vi/q31tEIQ-RIA/default.jpg,76361,6146,114,[],PT1M33S
V5rlwJQ6iB0,Quantos quilômetros uma caneta escreve?  #bambulab #bambuhandy #bambulaba1 #3dprinting #bambulabp1s,Dhê Barbosa,UCF6fWbwmZ3TR2Fj8pYSc0yw,2026-05-15T00:25:35Z,28,https://i.ytimg.com/vi/V5rlwJQ6iB0/default.jpg,1491486,148390,2427,[],PT2M25S
Rcu9MtJhaQc,🤖APPLE VS SAMSUNG,AL3XEY,UCvCRTD0r6niKowGIUACV8NQ,2026-05-30T12:00:04Z,20,https://i.ytimg.com/vi/Rcu9MtJhaQc/default.jpg,38379,1094,11,[],PT17S
wsqwkfece6k,JBL Go pipe jumping drop puliya water speaker testing,Crazybasstest,UCIXs-OYVBMOUgqiRl77ZyCw,2026-05-13T09:30:22Z,22,https://i.ytimg.com/vi/wsqwkfece6k/default.jpg,23072023,249333,161,[],PT24S
L3rFa2rEXAU,COMO A VERTU TRANSFORMOU UM CELULAR COMUM EM JOIA DE 300 MIL EUROS 🤯,"Fernando Miranda - Marketing, Vendas & Growth",UCv8h0PwLXjZCSskzf7zOjqQ,2026-05-26T22:03:16Z,27,https://i.ytimg.com/vi/L3rFa2rEXAU/default.jpg,52166,6747,109,"['Vertu', 'case Vertu', 'celular de luxo', 'Rolex dos celulares', 'telefone de 300 mil euros', 'estratégia Vertu', 'luxo extremo', 'exclusividade', 'concierge 24h', 'botão de rubi', 'smartphone artesanal', 'joalheria tecnológica', 'titânio aeroespacial', 'cristal de safira', 'ouro maciço', 'marketing de luxo', 'psicologia do luxo', 'marca premium', 'fila de espera', 'status e ostentação', 'Web3', 'segurança digital', 'bilionários crypto', 'tecnologia para ricos', 'diferenciação de produto', 'valor percebido', 'Fernando Miranda']",PT1M49S
I15C5-rFiBQ,reparo e acessórios em Itajaí #iphone #reparo #manutenção,Müller iPhone,UCbtEMeb05A2Y80LTP7imHkQ,2026-05-22T12:55:56Z,22,https://i.ytimg.com/vi/I15C5-rFiBQ/default.jpg,84734,9159,61,[],PT1M52S
83L_EYGPsKI,"MACBOOK PRO 2012, SERÁ QUE RODA GAMES?",Cortes do ET,UC3HBGe8y6rFOAR3l118eUag,2026-05-27T14:55:22Z,20,https://i.ytimg.com/vi/83L_EYGPsKI/default.jpg,161119,12072,310,"['1155doet', '1155 do et', '1155 do et xeon', 'et', 'unboxing', 'kit xeon', 'pcismo', 'lga', 'pc']",PT20M49S
_na1RDhysk4,"Introducing the ""VitaWear SmartBand,"" a next-generation wearablegadget#shortsfeed#trending",Mr Been 10K,UC-e6qB1SIRN2Xd7DlcXp36Q,2026-05-24T03:58:45Z,22,https://i.ytimg.com/vi/_na1RDhysk4/default.jpg,104109,15241,35,[],PT46S
Gockwo35_fk,Não cometa esse Erro Na sua TV ou isso vai acontecer 🚫,Brendinho Shorts,UCQgYVqqszVi-xtoGKEj52fQ,2026-05-29T22:00:07Z,22,https://i.ytimg.com/vi/Gockwo35_fk/default.jpg,54164,5199,209,[],PT1M5S
1ih_PUvef2Q,iPhone 17 pro max cosmic orange 📱🔥#noads #shorts #usa,Beatboxing nooty ,UC6S4MF5q-POYIm4YcCwy3Rg,2026-05-24T14:57:50Z,22,https://i.ytimg.com/vi/1ih_PUvef2Q/default.jpg,1840403,35114,153,[],PT15S
1p5exY7hn-8,Мой новый робот Emo... ОН СЛИШКОМ МНОГО ЗНАЛ!,Alex Boyko,UCKj4BooYGVlBTXW21nOwcgQ,2026-05-30T05:00:17Z,24,https://i.ytimg.com/vi/1p5exY7hn-8/default.jpg,859380,14570,744,"['alex boyko', 'алекс бойко', 'распаковка', 'обзор', 'алиэкспресс', 'aliexpress', 'робот эмо', 'emo robot', 'emo desktop robot', 'emo pet robot', 'emo', 'искусственный интеллект', 'робот emo', 'robot', 'best robots', 'emo pet', 'robot emo', 'робот', 'ai', 'eilik', 'козмо', 'anki cozmo', 'emo go home', 'cozmo', 'aibi', 'робот aibi', 'робот aibi обзор', 'loona robot', 'emo robot review', 'eilik pet robot', 'panzer eilik', 'eilik tank', 'eilik robot', 'пиявка', 'клещ и пиявка', 'клещ', 'life with cozmo', 'desktop robot', 'eilik vs emo', 'desktop robots', 'robots']",PT12M53S
QCBN753lLrc,A Apple Declarou Guerra ao Mark Zuckerberg 🛑,Izabela Anholett,UCGi_SASiOZwMqq5Surm8BnA,2026-05-20T10:45:36Z,28,https://i.ytimg.com/vi/QCBN753lLrc/default.jpg,212829,22163,638,[],PT1M19S
_RUc4ot6MrI,🔥A Solução para as pilhas do Xbox!😱,Dangerloww,UCfqzc5dtytVs2pFji59biXg,2026-05-28T00:00:32Z,20,https://i.ytimg.com/vi/_RUc4ot6MrI/default.jpg,58421,4297,38,"['solucao para pilhas', 'pilhas do xbox', 'pilhas do controle do xbox', 'solucao pilhas', 'gamepass', 'xbox', 'xbox one', 'xbox series s', 'xbox series x', 'retro', 'ps5', 'ps5 slim', 'xbox game pass', 'xbox 360', 'xbox one x', 'xbox one s', 'ps5 review', 'xbox series x vs ps5', 'xbox games', 'xbox controller', 'controle xbox', 'xbox series', 'ps5 pro', 'xbox news', 'xbox elite controller', 'playstation 5', 'series', 'dangerloww', 'dangerlow', 'gamer', 'playstation', 'forza horizon 6', 'ps5 news', 'playstation 5 pro', 'ps5 games', 'xbox news today']",PT10S
mfMSirEls8s,Como Fazer Emenda Correta Para Tomada Dupla 10A ⚡ Sem Mau Contato!,Eletrocutando Manutenção,UCgj8hZkTZ2ryTbpA1QqpqMg,2026-05-21T21:00:38Z,27,https://i.ytimg.com/vi/mfMSirEls8s/default.jpg,160371,6540,79,"['emenda de fio elétrica', 'tomada dupla 10a', 'instalação de tomada', 'como ligar tomada dupla', 'emenda correta de cabos', 'eletricista residencial', 'elétrica na prática', 'instalação elétrica residencial', 'tomada 10 amperes', 'dica de eletricista', 'ligação de tomada', 'erro em instalação elétrica', 'segurança elétrica', 'manutenção elétrica', 'youtube shorts eletricista']",PT44S
