video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
XIGGgfFfNus,O controle de TV parecia um Lego  #controle #tv #entretenimento #tecnologia #assistenciatecnica,RC ASSISTEC ,UCfRCcc9rL-ztzFA4KcYdAUg,2026-06-01T18:13:44Z,22,https://i.ytimg.com/vi/XIGGgfFfNus/default.jpg,74036,4266,62,[],PT1M9S
0lYIXZWsavg,OS IPHONES ESTÃO PASSANDO MAL,Bele silva,UCeBjroZF6VUsvkTSwJqIUUw,2026-05-19T13:34:16Z,22,https://i.ytimg.com/vi/0lYIXZWsavg/default.jpg,1103557,21804,67,[],PT45S
XEW1sMVMmvE,Dualsense é o MELHOR Controle do Playstation! #ps5 #playstation5,Gameplayrj,UCJAbkIY17zAmCTNQHH0bQoQ,2026-05-27T21:17:01Z,20,https://i.ytimg.com/vi/XEW1sMVMmvE/default.jpg,293769,21278,232,"['gameplayrj', 'davyjones', 'davy jones', 'video com davy jones', 'jogando com davy jones', 'gameplayrj jogando', 'gprj', 'video do gameplayrj']",PT45S
rOl9R3XwAQo,Nunca Faça Isso Na Sua TV Nova 😳,LoboVermelho Shorts,UCAM0Z3KEJpBslj0BDDsSUVg,2026-05-30T15:56:09Z,24,https://i.ytimg.com/vi/rOl9R3XwAQo/default.jpg,135198,7029,38,[],PT26S
ebUBqUxnmCM,ELE FICOU DE CASTIGO DEPOIS DESAA #pc #pcgamer #fyp,TJ Gaming,UC5d4trgMB_aoHKQVrKf3NTQ,2026-05-26T17:10:08Z,20,https://i.ytimg.com/vi/ebUBqUxnmCM/default.jpg,318356,38594,357,[],PT1M55S
XOAkWtXGr68,Mini JBL Round Speaker Full Volume Test,Ayansh Chauhan,UC9YM5nhvDo0A33m9ZEl_TGA,2026-05-12T03:08:22Z,22,https://i.ytimg.com/vi/XOAkWtXGr68/default.jpg,9481753,94268,21,[],PT11S
Db2J4U60uy0,como conectar todos pontos com 4 linhas,Josvi,UCDbAOOAnrtqyf2I2qJe2XLw,2026-05-15T20:15:01Z,24,https://i.ytimg.com/vi/Db2J4U60uy0/default.jpg,3081897,92000,469,[],PT23S
taIbFd0thM0,Celular dobrável parou a tela! 🤔 Analise Galaxy Fold 4,Nery Celulares,UCM21Oi0TN4Dw5VDFtjIlm7g,2026-05-29T21:56:57Z,27,https://i.ytimg.com/vi/taIbFd0thM0/default.jpg,187352,11345,169,[],PT3M
T3J-Lm4nKlU,Radar de transito com 32gb de ram,Cortes do PoisonStp [OFICIAL],UCckAmubaR4SCTJye8XRORLw,2026-05-29T13:00:34Z,28,https://i.ytimg.com/vi/T3J-Lm4nKlU/default.jpg,116787,6398,173,"['pc gamer', 'pc', 'setup', 'setup gamer', 'perifericos gamers', 'mouse gamer', 'teclado gamer', 'peças de pc']",PT11S
DyGSgXh-tQc,Passou ou não com o carro por cima da tv?,Mago das Tv’s,UC-TmJtVkkaekuXv_XZEqUZA,2026-05-31T20:48:59Z,22,https://i.ytimg.com/vi/DyGSgXh-tQc/default.jpg,93549,11957,333,[],PT2M45S
dlQDD4dYtZU,O QUE TEM DENTRO do APARELHO AUDITIVO?,Manual do Mundo,UCKHhA5hN2UohhFDfNXB_cvQ,2026-05-26T20:43:52Z,28,https://i.ytimg.com/vi/dlQDD4dYtZU/default.jpg,579892,34512,1656,"['como fazer', 'como funciona', 'experiência', 'ciência', 'mari fulfaro', 'iberê thenorio', 'Educação', 'Curiosidades', 'Experimentos', 'DIY', 'manual do mundo', 'fone de ouvido', 'audição', 'fonoaudióloga', 'fonoaudiologia', 'velhice', 'envelhecimento', 'idosos', 'orelha', 'ouvido', 'teste de audição', 'frequência', 'aparelho de surdez', 'aparelho auditivo']",PT25M9S
9ghSOdKbLZE,⚡ Galaxy S26 Ultra vs iPhone 17 – EXTREME BOOT TEST 🔥,TECH_KANAK,UCalt5KSNgA9vIDXik6vYvWQ,2026-05-21T08:09:32Z,28,https://i.ytimg.com/vi/9ghSOdKbLZE/default.jpg,10724192,366347,1435,[],PT14S
OvzHp-XZiEk,O Segredo que Ninguém te Conta para Salvar Celular Molhado! 🤫📱,Fera,UCNwlKPX1JXrA1yFXgrsIhTw,2026-06-01T21:15:28Z,24,https://i.ytimg.com/vi/OvzHp-XZiEk/default.jpg,48820,2331,22,[],PT19S
2TmK811fNd0,iPhone X Samsung 😳,Omeninodobarbeador,UC4nJBO_lQkqIM42YSlDxSTQ,2026-05-23T14:59:26Z,22,https://i.ytimg.com/vi/2TmK811fNd0/default.jpg,406380,45029,132,[],PT32S
U0CtUvVrI9c,iPhone 17 Pro Max Cosmic Orange 📱 🔥#noads #tiktok #usa,BeatboxTomi,UCs225CSfSuGmyADgQaXBoLQ,2026-05-19T12:31:04Z,22,https://i.ytimg.com/vi/U0CtUvVrI9c/default.jpg,12943365,386340,2358,[],PT29S
3tf5CZizmE4,bucha de parede no conector da sua TV #DicaCaseira #TV #SomLimpo #BuchaDeParede #SoluçãoSimples,Ideias do Gênio  IA,UC-3EF2RHIAM-tW7aN48mMTg,2026-05-29T14:01:23Z,22,https://i.ytimg.com/vi/3tf5CZizmE4/default.jpg,97575,2277,16,[],PT1M31S
uOldIi6USsE,Capacitor no alto falante,Empresas Ta Fácil,UCLLDyXxjQirNpMMIzgdkgdQ,2026-05-22T22:00:56Z,2,https://i.ytimg.com/vi/uOldIi6USsE/default.jpg,1273075,42258,363,"['capacitor no alto falante', 'colocar capacitor no alto falante', 'alto falante', 'alto falante automotivo', 'qual o melhor alto falante', 'som automotivo', 'qual o melhor som automotivo']",PT1M1S
UdQmKPxizIQ,Meu tablet rosa #dosrosa,Victoria e Leozin ,UCxaSyACjbDjALj_d1-d-BlA,2026-05-27T14:40:25Z,22,https://i.ytimg.com/vi/UdQmKPxizIQ/default.jpg,178205,7447,67,[],PT1M9S
9Rr1ovYIk_E,"Introducing the ""VitaWear SmartBand,"" a next-generation wearablegadget#shortsfeed #trending #vairal",AD ARIF,UCLMIc2Q8UMS22nNL9PoQclg,2026-05-21T00:00:11Z,22,https://i.ytimg.com/vi/9Rr1ovYIk_E/default.jpg,14705081,1011691,2045,[],PT24S
jEVlS0222Ck,TECLADO COM JOYSTICK!,Pizza tech ,UCw5iJF3rzSgwBDRLdZHo_dg,2026-05-20T23:11:24Z,20,https://i.ytimg.com/vi/jEVlS0222Ck/default.jpg,566336,10280,49,"['games', 'jogos', 'arcade', 'fliperama', 'teclado', 'setupgamer', 'retro']",PT24S
YnbrUyjAj7I,mira como hacer una bobina de inducción casera para tus inventos experimentos y manualidades..,Invento Casero,UC8hhWrRqpcDiQ4Zs3DYjpcA,2026-05-31T02:15:56Z,22,https://i.ytimg.com/vi/YnbrUyjAj7I/default.jpg,463047,32536,549,[],PT1M46S
30WxgAvfKdU,NÃO FAÇA ISSO NO TRABALHO😱✨,Valentina,UC2TYbkJzeA4CHayEwOrIfFg,2026-05-19T18:24:20Z,22,https://i.ytimg.com/vi/30WxgAvfKdU/default.jpg,395238,15200,36,[],PT21S
JNOw40Ma4Zw,Como o Lindows quase invalidou a marca da Microsoft!,Spacelaxy,UCCD5tMa0Nr_ruDc_RnGhaRg,2026-05-29T17:07:00Z,28,https://i.ytimg.com/vi/JNOw40Ma4Zw/default.jpg,92373,9069,90,"['microsoft', 'windows', 'sistema operacional', 'lindows', 'lindows os', 'lindows linux', 'curiosidades tecnologia', 'tecnologia', 'tech', 'windows os', 'sistemas operacionais', 'sistema operacional windows', 'linux', 'windows 10', 'windows 8', 'linux vs windows', 'microsoft windows', 'sistema windows', 'sistema operacional linux', 'curiosidades tech', 'curiosidades', 'internet', 'windows xp', 'windows 7', 'linspire', 'história da tecnologia', 'spacelaxy', 'windows nt', 'os', 'curiosidades de tecnologia', 'tecnologia shorts', 'shorts tecnologia']",PT1M3S
b6-y0U7GdlM,World's smallest 4k headset 😎 Visor.com #tech #vr #technology #virtualreality #michaeljackson,Immersed,UCGmuLwV0XD_uqL4wKZg4hgA,2026-05-27T19:19:05Z,28,https://i.ytimg.com/vi/b6-y0U7GdlM/default.jpg,1217591,20533,60,"['work in vr', 'virtual reality', 'oculus quest', 'vr apps', 'vr productivity', 'productivity', 'multiple screens', 'immersed', 'immersedvr', 'bigscreen', 'virtual desktop', 'workrooms', 'productivity tips', 'work from home', 'home office', 'immersed vr', 'meta workrooms', 'vr', 'oculus', 'bigscreen vr', 'apple', 'apple vision pro', 'vision pro', 'quest 3', 'meta quest', 'virtual screens', '4K screens', 'technology', 'tech', 'augmented reality', 'mixed reality', 'AR/VR']",PT15S
jwqhqvP5FVo,The weirdest keyboard I’ve ever seen 😳 #keyboard #strangethings #splitkeyboard #weirdtech,_de_alina,UC9Bw2rPsLNcFTW4lcRuoubg,2026-05-31T09:19:29Z,22,https://i.ytimg.com/vi/jwqhqvP5FVo/default.jpg,2432642,17454,10,[],PT10S
0YmGsjy0CwE,GANHEI UM NOTEBOOK DE 24 ANOS ATRÁS (está mais conservado que eu),1155 do ET,UCG-KRRI41P4TsaOMeAM9dug,2026-05-29T21:45:01Z,20,https://i.ytimg.com/vi/0YmGsjy0CwE/default.jpg,178941,19656,1137,[],PT30M18S
faqbUvPWzBw,Esse HD veio da enchente do RS de 2024 cheio de barro — veja como recuperamos os dados,DATADISK - Laboratório Avançado de Recuperação de Dados,UCVyZ2olDOp_6FnUQYPapu1w,2026-05-22T21:34:06Z,28,https://i.ytimg.com/vi/faqbUvPWzBw/default.jpg,256555,19695,643,[],PT1M42S
qE7gnfq3hNQ,Eles usaram 15 IPHONES para filmar um jogo de futebol!,Pucci Studio,UCAf-QUXl-Z_SLX8rXNBQXyg,2026-05-25T20:12:39Z,28,https://i.ytimg.com/vi/qE7gnfq3hNQ/default.jpg,246707,13248,608,[],PT2M5S
uvtm_m0nu8M,Onde Risca Mais o Celular? 📱 IB: leozlinski,Texyzin,UCaksaxRxUNZPVud6VG6vPVA,2026-05-31T19:00:29Z,24,https://i.ytimg.com/vi/uvtm_m0nu8M/default.jpg,26782,2189,13,[],PT24S
smdJPTJq93w,"Introducing the ""vitawear smartband,"" anext-generation wearable gadget #shortsfeed #trending",View Problem 5M,UCxkdp68NpGZNaccKK7QJaBg,2026-05-23T02:30:37Z,22,https://i.ytimg.com/vi/smdJPTJq93w/default.jpg,3252858,250639,578,[],PT22S
40wH5tgiIH0,3 Gadgets Incríveis para Estudantes que Você Precisa Conhecer em 2026!,3 Cousas Únicas,UC9lZ_w4ALUQOC19BGNvxjWQ,2026-06-02T10:00:30Z,22,https://i.ytimg.com/vi/40wH5tgiIH0/default.jpg,18905,5544,61,[],PT49S
VD--FTHoLbI,Mini speaker power testing,Ajay Chauhan,UCywISD4Qo6o58GiYT5DK_NA,2026-05-06T02:30:00Z,24,https://i.ytimg.com/vi/VD--FTHoLbI/default.jpg,6046858,66207,14,[],PT20S
KRcMaoK9D3I,IMPRESSORA 3D BARATA VS CARA! - Qual é a melhor?,Kleberiano,UCJO_H1wW8zWTA1yHVy2s-Fw,2026-05-30T21:00:25Z,28,https://i.ytimg.com/vi/KRcMaoK9D3I/default.jpg,98882,10042,391,"['kleberiano', 'kleber', 'kleber e rebeca', 'kleberiano e rebeca', 'impressora', '3d', 'impressora 3d', 'barata', 'cara', 'impressora barata', 'impressora 3d barata', 'easythreed', 'easythreed k9', 'anycubic', 'anycubic kobra', 'anycubic kobra s1', 'anycubic kobra s1 combo', 'comparação', 'melhor impressora 3d', 'pior impressora 3d', 'caro', 'impressão 3d']",PT19M15S
acXKrBfudrg,A máquina de escrever que NÃO TEM teclado! 🤯,FelipeExplica,UCIG4xC5jufs4Cdtx42VbwSg,2026-05-30T15:00:24Z,28,https://i.ytimg.com/vi/acXKrBfudrg/default.jpg,82480,3791,25,"['máquina de escrever', 'typewriter', 'máquina de escrever de índice', 'index typewriter', 'história da tecnologia', 'history of technology', 'invenções antigas', 'vintage inventions', 'design industrial', 'industrial design', 'datilografia', 'typing', 'curiosidade histórica', 'historical curiosity', 'mecânica', 'mechanics', 'tecnologia', 'technology', 'ciência', 'science', 'curiosidade', 'shorts', 'youtube shorts', 'video curto', 'como funciona', 'how it works', 'incrível', 'amazing', 'curiosidades', 'fatos curiosos', 'engenharia']",PT51S
F1sSY9w851Q,COMO LIMPAR TECLADO RAPIDO COM COLA😱,Bakoke,UC9HlTkizeCrGzxt_kTi6mbQ,2026-05-10T22:45:01Z,22,https://i.ytimg.com/vi/F1sSY9w851Q/default.jpg,2138911,30468,62,[],PT24S
eo4sh0T8nHw,"MOSTREI A MAIOR LOJA DE PC GAMER DOS ESTADOS UNIDOS, QUASE COMPREI UM DE CADA!",TecnoArt,UCHUhlZy-CbS0-YvPQ5yBRIQ,2026-05-31T13:49:48Z,28,https://i.ytimg.com/vi/eo4sh0T8nHw/default.jpg,61856,6281,873,"['tecnoart', 'pc gamer', 'pc gamer barato']",PT31M16S
k698vl6WNGg,Técnico de TV que recupere qualquer uma em menos de 2 minutos!! #shortsviral #tv #yp #youtubevideo,Receitas e dicas Do chefe OFICIAL,UCzIepEGteCUJllEgc5Tu3SQ,2026-05-17T01:00:56Z,24,https://i.ytimg.com/vi/k698vl6WNGg/default.jpg,902585,52962,946,[],PT2M59S
q31tEIQ-RIA,Computador com ssd no ferro velho #reciclagem #ferrovelho #pcgamer #pc #computer,Deco reciclagem,UCGIvWT9WTQmkgKuryaw5DPQ,2026-05-27T22:03:06Z,22,https://i.ytimg.com/vi/q31tEIQ-RIA/default.jpg,76150,6121,110,[],PT1M33S
V5rlwJQ6iB0,Quantos quilômetros uma caneta escreve?  #bambulab #bambuhandy #bambulaba1 #3dprinting #bambulabp1s,Dhê Barbosa,UCF6fWbwmZ3TR2Fj8pYSc0yw,2026-05-15T00:25:35Z,28,https://i.ytimg.com/vi/V5rlwJQ6iB0/default.jpg,1489873,148303,2427,[],PT2M25S
jppLQ0cgQFM,Smartwatch Sem Tela?,Vengavi,UCJB11Xc_ZbDwVsnzrvVzd0Q,2026-05-25T22:32:07Z,24,https://i.ytimg.com/vi/jppLQ0cgQFM/default.jpg,90737,3036,45,"['tecnologia', 'tec', 'pc', 'computador', 'fitbit', 'fitbit air', 'google fitbit', 'wearable', 'smartwatch', 'smart watch', 'monitor de saúde']",PT15S
oUawexawJW8,Coisas pra nunca perguntar da SIRI ou da Alexa!!,Menezin,UCNH695yP97bNq_L6K2rRhqQ,2026-05-25T14:00:10Z,24,https://i.ytimg.com/vi/oUawexawJW8/default.jpg,133687,6975,34,[],PT23S
Rcu9MtJhaQc,🤖APPLE VS SAMSUNG,AL3XEY,UCvCRTD0r6niKowGIUACV8NQ,2026-05-30T12:00:04Z,20,https://i.ytimg.com/vi/Rcu9MtJhaQc/default.jpg,38251,1086,11,[],PT17S
wsqwkfece6k,JBL Go pipe jumping drop puliya water speaker testing,Crazybasstest,UCIXs-OYVBMOUgqiRl77ZyCw,2026-05-13T09:30:22Z,22,https://i.ytimg.com/vi/wsqwkfece6k/default.jpg,22998659,248729,159,[],PT24S
L3rFa2rEXAU,COMO A VERTU TRANSFORMOU UM CELULAR COMUM EM JOIA DE 300 MIL EUROS 🤯,"Fernando Miranda - Marketing, Vendas & Growth",UCv8h0PwLXjZCSskzf7zOjqQ,2026-05-26T22:03:16Z,27,https://i.ytimg.com/vi/L3rFa2rEXAU/default.jpg,52122,6741,109,"['Vertu', 'case Vertu', 'celular de luxo', 'Rolex dos celulares', 'telefone de 300 mil euros', 'estratégia Vertu', 'luxo extremo', 'exclusividade', 'concierge 24h', 'botão de rubi', 'smartphone artesanal', 'joalheria tecnológica', 'titânio aeroespacial', 'cristal de safira', 'ouro maciço', 'marketing de luxo', 'psicologia do luxo', 'marca premium', 'fila de espera', 'status e ostentação', 'Web3', 'segurança digital', 'bilionários crypto', 'tecnologia para ricos', 'diferenciação de produto', 'valor percebido', 'Fernando Miranda']",PT1M49S
I15C5-rFiBQ,reparo e acessórios em Itajaí #iphone #reparo #manutenção,Müller iPhone,UCbtEMeb05A2Y80LTP7imHkQ,2026-05-22T12:55:56Z,22,https://i.ytimg.com/vi/I15C5-rFiBQ/default.jpg,84641,9146,61,[],PT1M52S
83L_EYGPsKI,"MACBOOK PRO 2012, SERÁ QUE RODA GAMES?",Cortes do ET,UC3HBGe8y6rFOAR3l118eUag,2026-05-27T14:55:22Z,20,https://i.ytimg.com/vi/83L_EYGPsKI/default.jpg,160086,12007,305,"['1155doet', '1155 do et', '1155 do et xeon', 'et', 'unboxing', 'kit xeon', 'pcismo', 'lga', 'pc']",PT20M49S
_na1RDhysk4,"Introducing the ""VitaWear SmartBand,"" a next-generation wearablegadget#shortsfeed#trending",Mr Been 10K,UC-e6qB1SIRN2Xd7DlcXp36Q,2026-05-24T03:58:45Z,22,https://i.ytimg.com/vi/_na1RDhysk4/default.jpg,103982,15229,35,[],PT46S
Gockwo35_fk,Não cometa esse Erro Na sua TV ou isso vai acontecer 🚫,Brendinho Shorts,UCQgYVqqszVi-xtoGKEj52fQ,2026-05-29T22:00:07Z,22,https://i.ytimg.com/vi/Gockwo35_fk/default.jpg,51872,4999,203,[],PT1M5S
1ih_PUvef2Q,iPhone 17 pro max cosmic orange 📱🔥#noads #shorts #usa,Beatboxing nooty ,UC6S4MF5q-POYIm4YcCwy3Rg,2026-05-24T14:57:50Z,22,https://i.ytimg.com/vi/1ih_PUvef2Q/default.jpg,1840293,35114,153,[],PT15S
1p5exY7hn-8,Мой новый робот Emo... ОН СЛИШКОМ МНОГО ЗНАЛ!,Alex Boyko,UCKj4BooYGVlBTXW21nOwcgQ,2026-05-30T05:00:17Z,24,https://i.ytimg.com/vi/1p5exY7hn-8/default.jpg,824753,14328,741,"['alex boyko', 'алекс бойко', 'распаковка', 'обзор', 'алиэкспресс', 'aliexpress', 'робот эмо', 'emo robot', 'emo desktop robot', 'emo pet robot', 'emo', 'искусственный интеллект', 'робот emo', 'robot', 'best robots', 'emo pet', 'robot emo', 'робот', 'ai', 'eilik', 'козмо', 'anki cozmo', 'emo go home', 'cozmo', 'aibi', 'робот aibi', 'робот aibi обзор', 'loona robot', 'emo robot review', 'eilik pet robot', 'panzer eilik', 'eilik tank', 'eilik robot', 'пиявка', 'клещ и пиявка', 'клещ', 'life with cozmo', 'desktop robot', 'eilik vs emo', 'desktop robots', 'robots']",PT12M53S
QCBN753lLrc,A Apple Declarou Guerra ao Mark Zuckerberg 🛑,Izabela Anholett,UCGi_SASiOZwMqq5Surm8BnA,2026-05-20T10:45:36Z,28,https://i.ytimg.com/vi/QCBN753lLrc/default.jpg,212674,22141,638,[],PT1M19S
_RUc4ot6MrI,🔥A Solução para as pilhas do Xbox!😱,Dangerloww,UCfqzc5dtytVs2pFji59biXg,2026-05-28T00:00:32Z,20,https://i.ytimg.com/vi/_RUc4ot6MrI/default.jpg,58012,4223,38,"['solucao para pilhas', 'pilhas do xbox', 'pilhas do controle do xbox', 'solucao pilhas', 'gamepass', 'xbox', 'xbox one', 'xbox series s', 'xbox series x', 'retro', 'ps5', 'ps5 slim', 'xbox game pass', 'xbox 360', 'xbox one x', 'xbox one s', 'ps5 review', 'xbox series x vs ps5', 'xbox games', 'xbox controller', 'controle xbox', 'xbox series', 'ps5 pro', 'xbox news', 'xbox elite controller', 'playstation 5', 'series', 'dangerloww', 'dangerlow', 'gamer', 'playstation', 'forza horizon 6', 'ps5 news', 'playstation 5 pro', 'ps5 games', 'xbox news today']",PT10S
